ROUTE,vuelos,tasa_retraso_pct,distancia,impacto,recomendacion
CAE → IAD,194,27.3,401.0,1.4381252774242888,MONITOREAR
AUS → MDW,882,21.2,972.0,1.4378247158734399,MONITOREAR
ORD → RAP,371,24.3,779.0,1.4376371012136067,MONITOREAR
MCO → STL,1529,19.6,882.0,1.4371443643620962,MONITOREAR
MCO → BQN,441,23.6,1129.0,1.4370145906054557,MONITOREAR
TPA → HOU,965,20.9,781.0,1.436274773179848,MONITOREAR
BDL → IAD,172,27.9,326.0,1.4361509590309531,MONITOREAR
ORD → MSN,3185,17.8,108.0,1.4357849471051152,MONITOREAR
TPA → FLL,1899,19.0,197.0,1.4343257150543343,MONITOREAR
OKC → DEN,1754,19.2,495.0,1.4341736012029687,MONITOREAR
DFW → JAX,1254,20.1,918.0,1.4339528379597661,MONITOREAR
BWI → DTW,2418,18.4,409.0,1.4334880697361518,MONITOREAR
TUS → LAX,2633,18.2,451.0,1.4334100070283284,MONITOREAR
SNA → SMF,2132,18.7,404.0,1.4333205518484324,MONITOREAR
DTW → PDX,223,26.5,1953.0,1.4329005194369315,MONITOREAR
ATL → CMH,3277,17.7,447.0,1.4327590058196902,MONITOREAR
DFW → MKE,1011,20.7,853.0,1.4321699103372376,MONITOREAR
MCO → ORF,432,23.6,655.0,1.4321484388256103,MONITOREAR
CLT → MIA,2983,17.9,650.0,1.4321225764281398,MONITOREAR
IAH → COS,914,21.0,809.0,1.4317444200053713,MONITOREAR
CVG → ORD,4115,17.2,264.839,1.431451787455121,MONITOREAR
JAX → BOS,689,21.9,1010.0,1.4312178383519911,MONITOREAR
ORD → PVD,504,23.0,849.0,1.4311925416564149,MONITOREAR
AUS → DAL,3904,17.3,189.0,1.4306679519232062,MONITOREAR
DFW → LEX,776,21.5,785.0,1.430642791839392,MONITOREAR
DEN → RNO,1373,19.8,804.0,1.4305011743420584,MONITOREAR
LAX → ITO,261,25.7,2449.0,1.4300817446819323,MONITOREAR
RNO → LAS,3218,17.7,345.0,1.4295432129767622,MONITOREAR
DEN → HLN,334,24.6,594.0,1.4295406842722684,MONITOREAR
DFW → BIS,334,24.6,977.0,1.4295406842722684,MONITOREAR
CLT → DFW,4046,17.2,936.0,1.4285432510491627,MONITOREAR
MCI → DAL,2163,18.6,460.0,1.428340765227269,MONITOREAR
ATL → MOB,2254,18.5,302.0,1.4282854135009486,MONITOREAR
ELP → SAT,789,21.4,496.0,1.427543992661017,MONITOREAR
DFW → DCA,3177,17.7,1192.0,1.4272735962657044,MONITOREAR
SAT → MCO,495,23.0,1041.0,1.4270482853907989,MONITOREAR
MCO → MKE,1255,20.0,1066.0,1.426978170313177,MONITOREAR
CMH → JFK,568,22.5,483.0,1.4269773192122592,MONITOREAR
ORD → ALO,618,22.2,234.0,1.4266804375556073,MONITOREAR
PHL → DEN,2142,18.6,1558.0,1.4265261166874312,MONITOREAR
SUN → SFO,169,27.8,587.0,1.4261118427486146,MONITOREAR
HOU → PHX,1388,19.7,1020.0,1.4254169707901496,MONITOREAR
DAL → ICT,597,22.3,333.0,1.4253975162865504,MONITOREAR
RDU → CLE,389,23.9,416.0,1.4252954631248085,MONITOREAR
ATL → ACY,178,27.5,679.0,1.4249904763303236,MONITOREAR
ATL → IAD,2622,18.1,534.0,1.42477637224258,MONITOREAR
SNA → AUS,156,28.2,1209.0,1.4240593940443693,MONITOREAR
BOS → RIC,2297,18.4,474.0,1.424042093294794,MONITOREAR
DCA → MIA,2973,17.8,919.0,1.4235241744936615,MONITOREAR
SFO → SBA,2098,18.6,262.0,1.4226656007458613,MONITOREAR
LGA → DFW,4520,16.9,1389.0,1.4223491691076406,MONITOREAR
IND → DEN,1849,18.9,977.0,1.4217336437321664,MONITOREAR
MCO → MHT,700,21.7,1142.0,1.4215844327044187,MONITOREAR
MIA → CLE,258,25.6,1080.0,1.4215576537399341,MONITOREAR
DTW → PHL,1989,18.7,453.0,1.420337421145693,MONITOREAR
FLL → PVD,787,21.3,1188.0,1.420332616912907,MONITOREAR
MIA → STX,536,22.6,1139.0,1.4202143204020012,MONITOREAR
LGA → SAV,443,23.3,722.0,1.4198017564205168,MONITOREAR
BNA → ORD,3494,17.4,409.0,1.4196316333807564,MONITOREAR
PBG → FLL,230,26.1,1334.0,1.419338699628954,MONITOREAR
LAS → PHL,2147,18.5,2176.0,1.4192879576075745,MONITOREAR
DFW → ABI,2327,18.3,158.0,1.4186773348843194,MONITOREAR
BHM → LGA,490,22.9,866.0,1.4185188345629698,MONITOREAR
BOS → CVG,278,25.2,752.0,1.4181605206500405,MONITOREAR
DEN → SBA,649,21.9,916.0,1.4181197649581956,MONITOREAR
ISP → BWI,1551,19.3,220.0,1.4179044464930721,MONITOREAR
SAT → TPA,326,24.5,972.0,1.4177898584348434,MONITOREAR
ORD → HSV,628,22.0,510.0,1.4173588366230037,MONITOREAR
MCO → MSY,1152,20.1,551.0,1.4169002230924232,MONITOREAR
RSW → EWR,1371,19.6,1068.0,1.4157659531942137,MONITOREAR
TPA → PIT,846,21.0,873.0,1.4155090655173068,MONITOREAR
JFK → CMH,569,22.3,483.0,1.4146853368101717,MONITOREAR
BUF → ORD,2008,18.6,473.214,1.4145103734309614,MONITOREAR
SDF → EWR,737,21.4,642.0,1.4129538089285179,MONITOREAR
SFO → SAT,359,24.0,1482.0,1.4119973732371869,MONITOREAR
IAD → DFW,1343,19.6,1172.0,1.4117215945185546,MONITOREAR
ORD → OGG,114,29.8,4184.0,1.4113871376215597,MONITOREAR
MEM → ORD,2231,18.3,491.0,1.4109675505811534,MONITOREAR
CMH → STL,592,22.1,409.0,1.4107549663093653,MONITOREAR
BUF → BWI,1808,18.8,281.0,1.4099955896989989,MONITOREAR
STL → MDW,2127,18.4,251.0,1.4098940779968436,MONITOREAR
MCO → MCI,907,20.7,1072.0,1.409699487173833,MONITOREAR
DFW → SPI,589,22.1,630.0,1.4096321865870007,MONITOREAR
ATL → AEX,1233,19.8,500.0,1.4092066896265403,MONITOREAR
ORD → SPI,997,20.4,174.0,1.408569157072215,MONITOREAR
EWR → MCI,659,21.7,1092.0,1.408487006987044,MONITOREAR
LAX → MRY,1529,19.2,266.0,1.40781488753838,MONITOREAR
MDW → RSW,1181,19.9,1105.0,1.407749246423275,MONITOREAR
EWR → IAD,738,21.3,212.0,1.4066400346399006,MONITOREAR
SEA → LAX,7765,15.7,954.0,1.4063089324864977,MONITOREAR
CEC → SFO,190,26.8,304.0,1.4062024513390103,MONITOREAR
OKC → IAH,1055,20.2,395.0,1.4061818012738536,MONITOREAR
DFW → ANC,119,29.4,3043.0,1.4050623069747896,MONITOREAR
LGB → JFK,611,21.9,2465.0,1.4049062340585792,MONITOREAR
DEN → FCA,778,21.1,752.0,1.4045692966016408,MONITOREAR
SFO → RDD,727,21.3,199.0,1.4034413397146395,MONITOREAR
ORD → EVV,1736,18.8,272.194,1.4023557123014156,MONITOREAR
FLL → BUF,586,22.0,1165.585,1.4021303537069427,MONITOREAR
AUS → MCO,998,20.3,994.0,1.4018679150912274,MONITOREAR
DFW → MOB,964,20.4,539.0,1.4017026241005512,MONITOREAR
MOB → DFW,964,20.4,539.0,1.4017026241005512,MONITOREAR
ORD → SUX,620,21.8,436.0,1.401678846212532,MONITOREAR
BNA → PNS,599,21.9,391.0,1.4005622899872832,MONITOREAR
DEN → GRR,695,21.4,1015.0,1.4003971349508655,MONITOREAR
DEN → GUC,277,24.9,152.0,1.4003803590406474,MONITOREAR
TPA → DAL,673,21.5,917.0,1.4000252458736164,MONITOREAR
ATL → OAJ,1136,19.9,399.0,1.4000184512569382,MONITOREAR
SAT → DEN,1711,18.8,794.0,1.3996286554917323,MONITOREAR
CLT → PHX,2842,17.6,1773.0,1.3995983423236402,MONITOREAR
BNA → EWR,1853,18.6,748.0,1.399568388089077,MONITOREAR
SFO → BUR,1581,19.0,326.0,1.3995044390697997,MONITOREAR
LAS → LBE,178,27.0,1954.0,1.399081558578863,MONITOREAR
FSD → DFW,357,23.8,737.0,1.398901116063554,MONITOREAR
TPA → BUF,561,22.1,1053.0,1.3988683201205159,MONITOREAR
CLE → ORD,4127,16.8,315.182,1.3986514129984338,MONITOREAR
PHL → STL,610,21.8,814.0,1.398134052662484,MONITOREAR
RDU → IAD,383,23.5,224.0,1.3977882224574516,MONITOREAR
MEM → EWR,1002,20.2,946.0,1.3957701628922514,MONITOREAR
PHX → SNA,3842,16.9,338.0,1.3948834700225166,MONITOREAR
IAH → PBI,378,23.5,956.0,1.394700135970603,MONITOREAR
TPA → MEM,334,24.0,655.0,1.3946738383144082,MONITOREAR
ORD → IND,3026,17.4,177.0,1.3946094596166045,MONITOREAR
JFK → DTW,283,24.7,509.0,1.3944253837178797,MONITOREAR
LGA → OMA,138,28.3,1148.0,1.3944127928994892,MONITOREAR
EWR → HOU,870,20.6,1411.0,1.394309601599618,MONITOREAR
BOI → LAS,655,21.5,519.0,1.394196575661579,MONITOREAR
ORD → HPN,1800,18.6,738.0,1.3941708015624719,MONITOREAR
MDW → SNA,156,27.6,1731.0,1.3937602580008723,MONITOREAR
ATL → CHA,2740,17.6,106.0,1.3931655230912525,MONITOREAR
PHX → RNO,1718,18.7,601.0,1.3929473111757655,MONITOREAR
FLL → DEN,1216,19.6,1703.0,1.392251124255118,MONITOREAR
AUS → ORD,2283,18.0,977.821,1.391984216375363,MONITOREAR
MCO → FLL,668,21.4,177.0,1.391917669136842,MONITOREAR
SAN → EWR,983,20.2,2425.0,1.3919030422697276,MONITOREAR
ATL → EWN,575,21.9,433.0,1.3916070389346196,MONITOREAR
HSV → ORD,592,21.8,510.0,1.3916044464047133,MONITOREAR
ORF → ORD,831,20.7,717.0,1.3915843675350779,MONITOREAR
SJC → PHX,3111,17.3,621.0,1.3913870129632913,MONITOREAR
SFO → IND,314,24.2,1943.0,1.3913531025897972,MONITOREAR
BTV → EWR,542,22.1,266.0,1.3912537863181618,MONITOREAR
DAL → LBB,1572,18.9,293.0,1.3910596508949495,MONITOREAR
ATL → AVP,329,24.0,714.0,1.3910538601836893,MONITOREAR
SFO → ASE,202,26.2,848.0,1.3907661367191158,MONITOREAR
CHA → ORD,381,23.4,501.0,1.390615053779648,MONITOREAR
STL → MSP,2254,18.0,448.0,1.38968310502795,MONITOREAR
OAK → DFW,335,23.9,1457.0,1.3895771971061908,MONITOREAR
DFW → LFT,1616,18.8,351.0,1.3888893369472355,MONITOREAR
SLC → MCO,1239,19.5,1931.0,1.3888016769176827,MONITOREAR
ORD → CLT,4755,16.4,599.0,1.3885801238966362,MONITOREAR
IAD → SEA,1071,19.9,2306.0,1.3882932660191019,MONITOREAR
ISP → PBI,697,21.2,1052.0,1.387918507081231,MONITOREAR
LBB → DFW,717,21.1,282.0,1.38734100236652,MONITOREAR
DFW → PIA,929,20.3,672.0,1.3873240739792092,MONITOREAR
DEN → ICT,840,20.6,420.0,1.387080789718496,MONITOREAR
GSP → EWR,694,21.2,594.0,1.3870040556274426,MONITOREAR
ORD → DAY,2643,17.6,240.0,1.386821904970355,MONITOREAR
AUS → LGB,475,22.5,1226.0,1.3867458309077942,MONITOREAR
PDX → SMF,1597,18.8,479.0,1.3866658438644224,MONITOREAR
DEN → CLE,1369,19.2,1201.0,1.3865924784553822,MONITOREAR
TTN → UST,152,27.6,801.0,1.3865910237535723,MONITOREAR
DEN → FLL,1221,19.5,1703.0,1.3859479674515875,MONITOREAR
ATL → CRW,1314,19.3,363.0,1.3859004214155992,MONITOREAR
TTN → MSP,157,27.4,989.0,1.3854113506654362,MONITOREAR
IAH → ASE,413,23.0,913.0,1.3853929463810377,MONITOREAR
SEA → ANC,6382,15.8,1448.0,1.384275415480434,MONITOREAR
BNA → DEN,2008,18.2,1014.0,1.3840907955077146,MONITOREAR
HOU → DCA,1253,19.4,1218.0,1.3838594152498371,MONITOREAR
TPA → BWI,2182,18.0,842.0,1.383839489950743,MONITOREAR
SAN → LAX,4619,16.4,109.0,1.3838210957106192,MONITOREAR
ABQ → MDW,661,21.3,1121.0,1.383169567888409,MONITOREAR
BNA → MCI,1080,19.8,491.0,1.3829738313834168,MONITOREAR
TPA → MCI,493,22.3,1048.0,1.3827135458115198,MONITOREAR
DFW → MSN,939,20.2,821.0,1.382652726800069,MONITOREAR
DTW → BTV,521,22.1,537.0,1.3825207592274942,MONITOREAR
SAN → ABQ,618,21.5,628.0,1.3816950183534034,MONITOREAR
DFW → LAW,1330,19.2,140.0,1.3810433704734335,MONITOREAR
LGA → DCA,4303,16.5,214.0,1.380566175918369,MONITOREAR
ATL → STL,3525,16.9,484.0,1.3803304358766364,MONITOREAR
ORF → BWI,1144,19.6,159.0,1.3802880897001897,MONITOREAR
BOS → PHX,1428,19.0,2300.0,1.3801657271509107,MONITOREAR
SFO → OGG,1428,19.0,2338.0,1.3801657271509107,MONITOREAR
MDW → RDU,1064,19.8,632.0,1.3800185526405149,MONITOREAR
DAY → EWR,761,20.8,533.0,1.3800037384352308,MONITOREAR
MCO → MEM,383,23.2,684.0,1.3799441174899096,MONITOREAR
LGB → LAS,1141,19.6,231.0,1.3797734285729668,MONITOREAR
CMH → BWI,1423,19.0,337.0,1.379499293637072,MONITOREAR
BOS → LAX,4055,16.6,2611.0,1.3790791904472193,MONITOREAR
DFW → AEX,987,20.0,285.0,1.3789340078866965,MONITOREAR
ATL → SHV,2032,18.1,551.0,1.3786364213744056,MONITOREAR
SNA → LAS,2412,17.7,226.0,1.3785134457389323,MONITOREAR
RDU → BOS,1526,18.8,612.0,1.3781161798267476,MONITOREAR
ATL → MKE,3160,17.1,669.0,1.377973969425344,MONITOREAR
PHX → BOI,1089,19.7,735.0,1.3776239792177931,MONITOREAR
SJC → MDW,334,23.7,1838.0,1.377240415335478,MONITOREAR
SDF → BWI,1126,19.6,495.0,1.3771796545051287,MONITOREAR
EWR → RDU,913,20.2,416.0,1.3769806478801834,MONITOREAR
ORD → PWM,333,23.7,900.0,1.3765297701253651,MONITOREAR
BOI → DEN,1922,18.2,649.0,1.3761241292945032,MONITOREAR
DFW → MLI,940,20.1,691.0,1.376021854928074,MONITOREAR
OAK → BWI,324,23.8,2447.0,1.3758169567585745,MONITOREAR
DFW → PBI,848,20.4,1102.0,1.3755476497015482,MONITOREAR
ONT → PHX,2971,17.2,325.0,1.3754244665795683,MONITOREAR
ATL → AGS,2361,17.7,143.0,1.3747307750641358,MONITOREAR
SFO → LGB,999,19.9,354.0,1.374444200951062,MONITOREAR
DEN → BIS,1285,19.2,516.0,1.3744346874872295,MONITOREAR
SAN → IAD,1150,19.5,2253.0,1.3742658581646727,MONITOREAR
SFO → KOA,694,21.0,2367.0,1.3739191117064289,MONITOREAR
DEN → HSV,145,27.6,1048.0,1.3735785129080786,MONITOREAR
ATL → GSO,2667,17.4,306.0,1.3726354572076704,MONITOREAR
IAH → JAX,629,21.3,817.0,1.372599957677194,MONITOREAR
BNA → HOU,1225,19.3,670.0,1.3723643517349136,MONITOREAR
LAS → SEA,5028,16.1,867.0,1.3721671887233322,MONITOREAR
CLE → JFK,304,24.0,425.0,1.3720866483374932,MONITOREAR
DEN → ELP,921,20.1,563.0,1.3719174672873167,MONITOREAR
ATL → MSY,5572,15.9,425.0,1.3714559842490517,MONITOREAR
DTW → DFW,2646,17.4,986.0,1.3712599559734329,MONITOREAR
SJU → TPA,1090,19.6,1237.0,1.3708108631437452,MONITOREAR
TUL → DEN,1461,18.8,541.0,1.3699327654091316,MONITOREAR
DEN → ISN,1158,19.4,576.0,1.3685632336777902,MONITOREAR
SFO → PHL,2090,17.9,2521.0,1.3684405627476353,MONITOREAR
MDW → IAD,675,21.0,577.0,1.3680896650832313,MONITOREAR
SEA → SMF,3438,16.8,605.0,1.3679643912383896,MONITOREAR
SFO → ONT,2174,17.8,363.0,1.3678096840472458,MONITOREAR
ABQ → LAX,1834,18.2,677.0,1.3675943468125866,MONITOREAR
SAT → ORD,1072,19.6,1041.0,1.3675471429596264,MONITOREAR
PHL → PBI,1110,19.5,951.0,1.3673624823897441,MONITOREAR
DEN → MSN,716,20.8,826.0,1.3673254747278145,MONITOREAR
SAT → HOU,1285,19.1,192.0,1.3672761734899002,MONITOREAR
ATL → FSM,672,21.0,579.0,1.3671542515098614,MONITOREAR
PHL → CLT,3103,17.0,449.0,1.3668211929562246,MONITOREAR
MCO → ISP,1065,19.6,971.0,1.366263095316131,MONITOREAR
IAD → EWR,734,20.7,212.0,1.3658913689232046,MONITOREAR
EWR → MSN,326,23.6,799.0,1.3657077820025432,MONITOREAR
OAK → MCI,296,24.0,1489.0,1.3656862690377745,MONITOREAR
MCI → OAK,296,24.0,1489.0,1.3656862690377745,MONITOREAR
JFK → SJC,296,24.0,2569.0,1.3656862690377745,MONITOREAR
IAH → MKE,863,20.2,984.0,1.3656037675988524,MONITOREAR
DFW → CRW,146,27.4,946.0,1.365508214348084,MONITOREAR
ATL → RSW,3921,16.5,515.0,1.3652268303782347,MONITOREAR
MIA → SAT,207,25.6,1143.0,1.3651760110759343,MONITOREAR
PHL → LAX,1886,18.1,2402.0,1.3651406368380061,MONITOREAR
MEM → BWI,388,22.9,787.0,1.3650702227737295,MONITOREAR
BDL → MCO,1667,18.4,1050.0,1.3650556824261462,MONITOREAR
DEN → RAP,589,21.4,300.0,1.3649832033014395,MONITOREAR
SFO → DAL,1318,19.0,1476.0,1.364935435861866,MONITOREAR
LGA → PIT,183,26.2,335.0,1.3648853720444525,MONITOREAR
TUS → DEN,1879,18.1,639.0,1.3644675948938374,MONITOREAR
DFW → CMI,332,23.5,692.271,1.3642067176953747,MONITOREAR
BOS → MKE,601,21.3,860.0,1.3629007210559991,MONITOREAR
DFW → FAT,617,21.2,1313.0,1.3620722330679422,MONITOREAR
BNA → JAX,901,20.0,483.0,1.3607010515216675,MONITOREAR
FLL → PHL,1915,18.0,992.0,1.3603451222906542,MONITOREAR
BNA → PIT,334,23.4,462.0,1.359806992356548,MONITOREAR
MCI → LAS,1611,18.4,1139.0,1.3587683105045631,MONITOREAR
ORD → MOB,287,24.0,778.819,1.358275731782309,MONITOREAR
STL → FLL,493,21.9,1056.564,1.3579115091153489,MONITOREAR
PHX → BWI,1603,18.4,1999.0,1.3578523160801577,MONITOREAR
PHL → PDX,147,27.2,2406.0,1.3573976636038163,MONITOREAR
IND → ORD,3075,16.9,177.0,1.3572491704606644,MONITOREAR
BHM → MCO,660,20.9,479.0,1.3568781255192783,MONITOREAR
EWR → MKE,1090,19.4,725.0,1.3568229971932986,MONITOREAR
DFW → STL,2538,17.3,550.0,1.3561697751514596,MONITOREAR
IAH → PIT,768,20.4,1117.0,1.3553331055621252,MONITOREAR
PHL → SLC,616,21.1,1927.0,1.3553051093055728,MONITOREAR
IND → IAH,906,19.9,844.0,1.3549988219025528,MONITOREAR
LAS → DFW,4289,16.2,1055.0,1.3549370392917346,MONITOREAR
BZN → LAX,143,27.3,902.0,1.3548565840609548,MONITOREAR
ORD → SRQ,319,23.5,1050.0,1.3548199091544384,MONITOREAR
HOU → OAK,633,21.0,1642.0,1.3545987886502768,MONITOREAR
SEA → PDX,1851,18.0,129.0,1.3542266362632294,MONITOREAR
HOU → DFW,1569,18.4,247.0,1.353907650502878,MONITOREAR
TYS → ORD,2092,17.7,475.0,1.3533200210577119,MONITOREAR
PHL → RSW,960,19.7,993.0,1.3527858570389906,MONITOREAR
MEI → PIB,573,21.3,69.0,1.3527386576602396,MONITOREAR
TUL → DAL,927,19.8,237.0,1.3527268059820394,MONITOREAR
FSD → DEN,1333,18.8,483.0,1.3526952161935972,MONITOREAR
IAD → SJU,171,26.3,1571.0,1.3522575153601997,MONITOREAR
ABQ → ORD,552,21.4,1118.0,1.3510992819032983,MONITOREAR
OAK → JFK,285,23.9,2576.0,1.3509449140842076,MONITOREAR
EWR → JAX,1020,19.5,820.0,1.3508737917242717,MONITOREAR
BUF → JFK,2461,17.3,301.0,1.3508398877176526,MONITOREAR
TPA → ISP,491,21.8,1034.0,1.3508248198592054,MONITOREAR
IAH → MSP,1672,18.2,1034.0,1.3507631944433258,MONITOREAR
IAH → SJC,463,22.0,1608.0,1.3502999518989716,MONITOREAR
ATL → CAE,2685,17.1,192.0,1.3501195571872473,MONITOREAR
ORD → BHM,1014,19.5,584.0,1.3497233459094702,MONITOREAR
DTW → TPA,2133,17.6,983.0,1.3490901104509578,MONITOREAR
MCO → BNA,1412,18.6,616.0,1.349013809757893,MONITOREAR
OAK → HOU,632,20.9,1642.0,1.3478178833766932,MONITOREAR
PHL → PHX,2411,17.3,2075.0,1.3472888599253425,MONITOREAR
LAX → GEG,158,26.6,945.0,1.3466502787851733,MONITOREAR
SAT → SAN,628,20.9,1129.0,1.3464908947918535,MONITOREAR
MEM → DEN,758,20.3,872.0,1.3460287272854015,MONITOREAR
SLC → IAH,2000,17.7,1195.0,1.3453597353389484,MONITOREAR
DFW → SPS,1233,18.9,113.0,1.3451518400980609,MONITOREAR
ICT → DEN,889,19.8,420.0,1.3444392526317532,MONITOREAR
LAS → LGB,1139,19.1,231.0,1.3442400390184117,MONITOREAR
ORD → FWA,2261,17.4,157.0,1.3438998701763667,MONITOREAR
MDW → RNO,216,25.0,1680.0,1.3438196019210413,MONITOREAR
ATL → TUS,617,20.9,1541.0,1.342797625996226,MONITOREAR
ATL → PIT,3255,16.6,526.0,1.3425992940706832,MONITOREAR
JFK → BNA,334,23.1,765.0,1.342373569377618,MONITOREAR
PHX → SEA,5770,15.5,1107.0,1.3423662407228325,MONITOREAR
LAS → BUF,545,21.3,1986.0,1.342067374263271,MONITOREAR
DTW → SAT,457,21.9,1214.0,1.3413056626058308,MONITOREAR
EWR → SDF,631,20.8,642.0,1.3410396194085723,MONITOREAR
STT → MIA,935,19.6,1107.0,1.3407471197405827,MONITOREAR
RSW → DCA,815,20.0,892.0,1.3406376226481727,MONITOREAR
MIA → PNS,496,21.6,530.0,1.3406204001725845,MONITOREAR
TPA → BHM,629,20.8,459.0,1.3403793013936918,MONITOREAR
DFW → LCH,782,20.1,295.0,1.3390328028496077,MONITOREAR
AUS → BWI,643,20.7,1342.0,1.338491957917187,MONITOREAR
MSY → DCA,754,20.2,969.0,1.338329258337607,MONITOREAR
LAX → KOA,1385,18.5,2504.0,1.3381892524449661,MONITOREAR
BOS → TPA,1102,19.1,1185.0,1.337932460035156,MONITOREAR
BWI → MYR,202,25.2,399.0,1.3376834597451037,MONITOREAR
LAX → BOS,4056,16.1,2611.0,1.3375803597886342,MONITOREAR
STL → OMA,919,19.6,342.0,1.3373640799817146,MONITOREAR
MCO → SYR,335,23.0,1053.0,1.3372500223197652,MONITOREAR
MDW → CHS,548,21.2,745.0,1.3369303608329792,MONITOREAR
ABQ → OAK,799,20.0,889.0,1.336672189153255,MONITOREAR
OAK → SNA,2471,17.1,371.0,1.3359166732240524,MONITOREAR
ABQ → LAS,1265,18.7,486.0,1.3357087240172232,MONITOREAR
BNA → CLE,795,20.0,448.0,1.3356684229308664,MONITOREAR
ATL → ASE,100,29.0,1304.0,1.3354993539365465,MONITOREAR
BHM → ORD,1011,19.3,584.0,1.335308177270951,MONITOREAR
ATL → ABY,876,19.7,145.0,1.3347471199144691,MONITOREAR
PHX → SLC,5485,15.5,507.0,1.3345147177699463,MONITOREAR
CMH → IAH,937,19.5,986.0,1.3343232400364924,MONITOREAR
MCO → ATL,8202,14.8,404.0,1.3337957292808966,MANTENER
DCA → ATL,6461,15.2,547.0,1.3335779863008412,MONITOREAR
ORD → DBQ,928,19.5,147.0,1.3324411878933091,MONITOREAR
ORD → CHS,961,19.4,760.0,1.3323870353402365,MONITOREAR
DTW → GRR,1342,18.5,120.0,1.332354518743351,MONITOREAR
OAK → AUS,336,22.9,1497.0,1.3321184556315737,MONITOREAR
MSY → MDW,863,19.7,825.0,1.3318016941434352,MONITOREAR
TPA → IAD,992,19.3,811.0,1.3316465597059803,MONITOREAR
DEN → MSO,567,21.0,679.0,1.3314754537828277,MONITOREAR
SAT → ELP,804,19.9,496.0,1.3312302545666141,MONITOREAR
RIC → BOS,2297,17.2,474.0,1.3311697828625246,MONITOREAR
SBN → ORD,1144,18.9,84.0,1.3309920864966112,MONITOREAR
MIA → PHX,619,20.7,1972.0,1.3306177914457114,MONITOREAR
DCA → DFW,3178,16.5,1192.0,1.3305612122709491,MONITOREAR
TPA → CMH,680,20.4,829.0,1.330506930826711,MONITOREAR
RSW → IND,748,20.1,945.0,1.33009799857287,MONITOREAR
CHS → EWR,1274,18.6,628.0,1.3298845315205723,MONITOREAR
PHX → MSP,4058,16.0,1276.0,1.3293512832617216,MONITOREAR
DFW → GSP,484,21.5,862.0,1.3291482549440758,MONITOREAR
MCO → CMH,1049,19.1,802.0,1.3285181882036927,MONITOREAR
BWI → SEA,695,20.3,2335.0,1.328414104649653,MONITOREAR
STL → AUS,156,26.3,721.0,1.3281121299066283,MONITOREAR
DFW → FWA,649,20.5,859.0,1.3274637069243385,MONITOREAR
ATL → MLU,1210,18.7,448.0,1.327396244416477,MONITOREAR
COU → ORD,648,20.5,315.0,1.3271475927522163,MONITOREAR
ABQ → HOU,934,19.4,759.0,1.3268584290163954,MONITOREAR
BOS → LGB,276,23.6,2602.0,1.3264146043092473,MONITOREAR
MSP → LAS,2545,16.9,1299.0,1.3252787219984012,MONITOREAR
TPA → STL,730,20.1,869.0,1.3252019513626299,MONITOREAR
LAS → DTW,2931,16.6,1749.0,1.3251944241580083,MONITOREAR
SEA → ORD,3950,16.0,1721.0,1.3250353372632266,MONITOREAR
MCI → PDX,334,22.8,1482.0,1.3249401463986878,MONITOREAR
PHL → TPA,2425,17.0,920.0,1.3249097565731693,MONITOREAR
FSD → ORD,2023,17.4,462.0,1.3245466096671876,MONITOREAR
SAT → DAL,3059,16.5,248.0,1.3242641517848992,MONITOREAR
DFW → LRD,1281,18.5,396.0,1.3237483158508958,MONITOREAR
ORD → GRB,2767,16.7,173.0,1.3235616696244163,MONITOREAR
JAX → IAH,617,20.6,817.0,1.32352301892451,MONITOREAR
PSP → DEN,985,19.2,776.0,1.323387195105041,MONITOREAR
CLE → MCO,1382,18.3,895.0,1.3233255217919537,MONITOREAR
ACY → MCO,794,19.8,852.0,1.322062525326933,MONITOREAR
IAH → ORF,277,23.5,1201.0,1.3216441139540245,MONITOREAR
PHL → BNA,630,20.5,675.0,1.3213725629740436,MONITOREAR
MSP → ALB,201,24.9,980.0,1.3205229221067099,MONITOREAR
SNA → SJC,2705,16.7,342.0,1.319777150943857,MONITOREAR
JAC → LAX,256,23.8,784.0,1.3197522317861359,MONITOREAR
DTW → PIT,625,20.5,201.0,1.319739088195962,MONITOREAR
PHX → IAH,3273,16.3,1009.0,1.3192343507436923,MONITOREAR
HPN → ORD,1799,17.6,738.0,1.319117577175294,MONITOREAR
AMA → DFW,1202,18.6,312.0,1.3190640334076986,MONITOREAR
TPA → SAT,325,22.8,972.0,1.3187121415711802,MONITOREAR
DCA → TPA,2686,16.7,814.0,1.3185999989728914,MONITOREAR
ORD → LSE,1153,18.7,215.0,1.318372911290314,MONITOREAR
ORD → BMI,959,19.2,116.0,1.3182510863776202,MONITOREAR
SAN → JFK,1712,17.7,2446.0,1.3178389075361987,MONITOREAR
RDU → EWR,860,19.5,416.0,1.317601815903273,MONITOREAR
ORD → FNT,1859,17.5,223.0,1.3173639478512527,MONITOREAR
BNA → LAX,1637,17.8,1797.0,1.3173104627720622,MONITOREAR
TPA → MHT,445,21.6,1204.0,1.317184044947908,MONITOREAR
ORD → SJU,1022,19.0,2072.0,1.3166081864450936,MONITOREAR
DEN → BHM,330,22.7,1083.0,1.3163940325625392,MONITOREAR
